realization_key,family,rho,b,evaluation,s,ed2_applicability,ed2_not_applicable_reason,base_VEI_step5,base_step5_gate,base_step6_result,base_VEI_significance_step7,base_step7_outcome,base_ed2_verdict,base_first_pg_ci_lo,base_first_pg_ci_hi,base_last_pg_ci_lo,base_last_pg_ci_hi,base_sample_median_ratio,smeared_VEI_step5,smeared_step5_gate,smeared_step6_result,smeared_VEI_significance_step7,smeared_step7_outcome,smeared_ed2_verdict,smeared_first_pg_ci_lo,smeared_first_pg_ci_hi,smeared_last_pg_ci_lo,smeared_last_pg_ci_hi,smeared_sample_median_ratio,verdict_unchanged,vei_rel_diff
fit:LGBMRegressor:252a25d9c0ce796b,A-native,,,fold_1,1.0623227151201418,ED2_APPLIED,,-32.35829915219271,step5_outside_pm10_escalate,ci_no_overlap_escalate,24.2611018011907,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.2074168926352116,1.296616818630791,0.9459346120474849,0.9747089837801153,0.9591811236028667,-32.35829915219272,step5_outside_pm10_escalate,ci_no_overlap_escalate,24.26110180119067,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.2826663916661618,1.3774254992383017,1.0048878253964015,1.035455494101286,1.018959895517785,True,4.391718689651532e-16
fit:LGBMRegressor:252a25d9c0ce796b,A-native,,,fold_2,1.0623227151201418,ED2_APPLIED,,-28.31754944130983,step5_outside_pm10_escalate,ci_no_overlap_escalate,25.482722090588467,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.218441064424605,1.280983972235892,0.9543658132753027,0.9697022648406787,0.9761076493307327,-28.317549441309833,step5_outside_pm10_escalate,ci_no_overlap_escalate,25.482722090588457,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.2943776197734214,1.3608183714110165,1.0138444819764612,1.0301367428437,1.0369413282865627,True,1.2545978550028692e-16
fit:LGBMRegressor:252a25d9c0ce796b,A-native,,,fold_3,1.0623227151201418,ED2_APPLIED,,-23.956537334358284,step5_outside_pm10_escalate,ci_no_overlap_escalate,19.892178012732018,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.171178928688978,1.2341758770986788,0.9599709389092805,0.9772765246516983,0.9747670864053808,-23.956537334358295,step5_outside_pm10_escalate,ci_no_overlap_escalate,19.892178012732018,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.2441699794163734,1.3110930686952502,1.0197989342585383,1.0381830510911678,1.0355172178399135,True,4.448948897600354e-16
fit:LGBMRegressor:252a25d9c0ce796b,A-native,,,fold_4,1.0623227151201418,ED2_APPLIED,,-15.016204528154734,step5_outside_pm10_escalate,ci_no_overlap_escalate,11.202323965624146,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.063742365696418,1.118532003407259,0.9419052689429164,0.9574795489307761,0.9485783226027364,-15.016204528154754,step5_outside_pm10_escalate,ci_no_overlap_escalate,11.202323965624162,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.130037678114941,1.1882419548083705,1.0006073626894059,1.0171522740921501,1.0076962991714482,True,1.3012559329999961e-15
fit:LGBMRegressor:252a25d9c0ce796b,A-native,,,fold_5,1.0623227151201418,ED2_APPLIED,,-22.53448746484725,step5_outside_pm10_escalate,ci_no_overlap_escalate,19.587598787420767,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.1486590014347189,1.193417740013413,0.9469860381703196,0.9591613647256358,0.9674367887848467,-22.534487464847246,step5_outside_pm10_escalate,ci_no_overlap_escalate,19.58759878742075,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.2202465491513208,1.2677947738435917,1.0060047792499596,1.0189389052136777,1.0277300761690291,True,1.5765673323356339e-16
fit:LGBMRegressor:252a25d9c0ce796b,A-native,,,fold_6,1.0623227151201418,ED2_APPLIED,,-32.37582663375991,step5_outside_pm10_escalate,ci_no_overlap_escalate,29.03985242831298,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.2383239415056637,1.2900604333071806,0.9453304718954619,0.9551664135336537,0.9750653129901582,-32.37582663375992,step5_outside_pm10_escalate,ci_no_overlap_escalate,29.039852428312976,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.3154996517385718,1.3704605021799499,1.0042460335897916,1.0146949778166388,1.0358340307151752,True,4.38934112044683e-16
fit:LGBMRegressor:252a25d9c0ce796b,A-native,,,fold_7,1.0623227151201418,ED2_APPLIED,,-36.04619694101147,step5_outside_pm10_escalate,ci_no_overlap_escalate,33.95818184175928,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.25945816379179,1.3021249197472797,0.9271311200968898,0.9361369953540116,0.9521156637431685,-36.0461969410115,step5_outside_pm10_escalate,ci_no_overlap_escalate,33.958181841759284,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.337951016139522,1.3832768801715263,0.984912448773706,0.9944795946288848,1.011454097016058,True,7.884801128095507e-16
fit:LGBMRegressor:252a25d9c0ce796b,A-native,,,pooled_oof,1.0623227151201418,NOT_APPLICABLE_FOR_ED2_INFERENCE,"ED2 App. D.2 is a rank-based order-statistic CI on distinct observations and has no row-balanced analogue; the pooled-OOF sample contains 20,988 unique rows twice, so the ED2 procedure is not applied there. No weighted variant was invented.",,,,,,,,,,,,,,,,,,,,,,,,
fit:LGBMRegressor:252a25d9c0ce796b,A-native,,,heldout,1.0623227151201418,ED2_APPLIED,,-26.459634217874914,step5_outside_pm10_escalate,ci_no_overlap_escalate,23.839104083986083,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.1362142683152792,1.175144740019968,0.9038456802974582,0.9148036424522379,0.9287707502891178,-26.45963421787492,step5_outside_pm10_escalate,ci_no_overlap_escalate,23.839104083986083,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.207026226474932,1.2483829508771649,0.960175797143207,0.9718166892516563,0.9866542651713064,True,2.6853838186473876e-16
fit:LGBMRegressor:252a25d9c0ce796b,A-native,,,forward_2025,1.0623227151201418,ED2_APPLIED,,-28.577346443693536,step5_outside_pm10_escalate,ci_no_overlap_escalate,25.119398432800487,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.1589091576659962,1.2105628396457888,0.9072339128274999,0.9201954896708237,0.950316022231903,-28.577346443693536,step5_outside_pm10_escalate,ci_no_overlap_escalate,25.11939843280048,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.231135522949337,1.2860084026360625,0.9637751935239792,0.9775445710284174,1.0095422969595678,True,0.0
fit:LGBSmoothPenalty:5b7875e55e58ac62,Surrogate,0.0,,fold_1,1.0623763218826567,ED2_APPLIED,,-29.66023178425817,step5_outside_pm10_escalate,ci_no_overlap_escalate,23.4512250234096,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.1945244609881018,1.2955998478218897,0.9416342570122256,0.9697154204550478,0.9586238685128134,-29.660231784258194,step5_outside_pm10_escalate,ci_no_overlap_escalate,23.451225023409588,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.2690345032634034,1.37641460096075,1.000369938523357,1.0302027016559283,1.0184192994995669,True,8.384626233704095e-16
fit:LGBSmoothPenalty:5b7875e55e58ac62,Surrogate,0.0,,fold_2,1.0623763218826567,ED2_APPLIED,,-28.40536451509306,step5_outside_pm10_escalate,ci_no_overlap_escalate,23.63237878168705,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.2034463871349483,1.2780209113052894,0.9502954757087164,0.9726460581600811,0.9766275799274027,-28.405364515093083,step5_outside_pm10_escalate,ci_no_overlap_escalate,23.63237878168707,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.2785129463473992,1.3577391550416353,1.0095714121851564,1.0333161417617722,1.037546016212435,True,8.755034894338174e-16
fit:LGBSmoothPenalty:5b7875e55e58ac62,Surrogate,0.0,,fold_3,1.0623763218826567,ED2_APPLIED,,-24.59158471805368,step5_outside_pm10_escalate,ci_no_overlap_escalate,20.032177099851236,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.173583634441495,1.233061994222962,0.9608474724685959,0.978394168021057,0.9743796964628841,-24.591584718053696,step5_outside_pm10_escalate,ci_no_overlap_escalate,20.032177099851232,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.2467874649796367,1.309975866075885,1.0207816036914348,1.0394227975736534,1.0351579180453792,True,5.778747029982674e-16
fit:LGBSmoothPenalty:5b7875e55e58ac62,Surrogate,0.0,,fold_4,1.0623763218826567,ED2_APPLIED,,-15.326001127773674,step5_outside_pm10_escalate,ci_no_overlap_escalate,12.382377989880032,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.0713868374768325,1.1171275239331673,0.9422480025131027,0.9542533057728766,0.9459696013131542,-15.326001127773667,step5_outside_pm10_escalate,ci_no_overlap_escalate,12.38237798988002,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.1382160077121297,1.1868098299499985,1.001021967211151,1.0137761171313555,1.0049757056558728,True,4.636191331556537e-16
fit:LGBSmoothPenalty:5b7875e55e58ac62,Surrogate,0.0,,fold_5,1.0623763218826567,ED2_APPLIED,,-21.47164884502159,step5_outside_pm10_escalate,ci_no_overlap_escalate,19.351677255200084,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.148606690309726,1.1824536094064897,0.9502983623630172,0.9613930948131728,0.9674282648872008,-21.471648845021594,step5_outside_pm10_escalate,ci_no_overlap_escalate,19.351677255200094,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.2202525509410596,1.2562107163581389,1.009574478898335,1.0213612599510036,1.0277728817361855,True,1.6546068280285946e-16
fit:LGBSmoothPenalty:5b7875e55e58ac62,Surrogate,0.0,,fold_6,1.0623763218826567,ED2_APPLIED,,-32.33745484389421,step5_outside_pm10_escalate,ci_no_overlap_escalate,29.76781418213454,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.2481115956451596,1.2906874037302853,0.9457210421766642,0.9566871040277076,0.9789919066088278,-32.33745484389421,step5_outside_pm10_escalate,ci_no_overlap_escalate,29.767814182134558,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.3259642062805994,1.3711957366752572,1.0047116423146782,1.0163617267695273,1.0400578208959765,True,0.0
fit:LGBSmoothPenalty:5b7875e55e58ac62,Surrogate,0.0,,fold_7,1.0623763218826567,ED2_APPLIED,,-35.53979317533932,step5_outside_pm10_escalate,ci_no_overlap_escalate,32.07307184118183,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.2428222016508759,1.2941996306207453,0.9281429830959058,0.9378144885021676,0.9509775510716072,-35.53979317533931,step5_outside_pm10_escalate,ci_no_overlap_escalate,32.07307184118183,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.3203448793439638,1.3749270433607612,0.986037128562626,0.9963119069031986,1.0102960329004311,True,1.9992877624654782e-16
fit:LGBSmoothPenalty:5b7875e55e58ac62,Surrogate,0.0,,pooled_oof,1.0623763218826567,NOT_APPLICABLE_FOR_ED2_INFERENCE,"ED2 App. D.2 is a rank-based order-statistic CI on distinct observations and has no row-balanced analogue; the pooled-OOF sample contains 20,988 unique rows twice, so the ED2 procedure is not applied there. No weighted variant was invented.",,,,,,,,,,,,,,,,,,,,,,,,
fit:LGBSmoothPenalty:5b7875e55e58ac62,Surrogate,0.0,,heldout,1.0623763218826567,ED2_APPLIED,,-26.166623718966303,step5_outside_pm10_escalate,ci_no_overlap_escalate,23.445478945960474,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.1271006597659166,1.1704696558110004,0.8994507072619561,0.9096325454221507,0.9275481846415189,-26.166623718966314,step5_outside_pm10_escalate,ci_no_overlap_escalate,23.445478945960467,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.197405053313631,1.2434792478157506,0.9555551340957117,0.9663720778703437,0.985405228768393,True,4.073181603737506e-16
fit:LGBSmoothPenalty:5b7875e55e58ac62,Surrogate,0.0,,forward_2025,1.0623763218826567,ED2_APPLIED,,-28.407155342585,step5_outside_pm10_escalate,ci_no_overlap_escalate,25.697704394305294,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.1621096472273593,1.2073857872672187,0.9059376703535383,0.9188972163110374,0.9464364099783898,-28.407155342585018,step5_outside_pm10_escalate,ci_no_overlap_escalate,25.69770439430528,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.2345977726457544,1.2826980717703445,0.9624467300851356,0.9762146448527326,1.0054716321286685,True,6.253202117486661e-16
posthoc:C:b=1.0000000000000002,C-posthoc,,1.0000000000000002,fold_1,1.0623763218826567,ED2_APPLIED,,-29.66023178425817,step5_outside_pm10_escalate,ci_no_overlap_escalate,23.4512250234096,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.1945244609881018,1.2955998478218897,0.9416342570122256,0.9697154204550478,0.9586238685128134,-29.660231784258194,step5_outside_pm10_escalate,ci_no_overlap_escalate,23.451225023409588,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.2690345032634034,1.37641460096075,1.000369938523357,1.0302027016559283,1.0184192994995669,True,8.384626233704095e-16
posthoc:C:b=1.0000000000000002,C-posthoc,,1.0000000000000002,fold_2,1.0623763218826567,ED2_APPLIED,,-28.40536451509306,step5_outside_pm10_escalate,ci_no_overlap_escalate,23.63237878168705,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.2034463871349483,1.2780209113052894,0.9502954757087164,0.9726460581600811,0.9766275799274027,-28.405364515093083,step5_outside_pm10_escalate,ci_no_overlap_escalate,23.63237878168707,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.2785129463473992,1.3577391550416353,1.0095714121851564,1.0333161417617722,1.037546016212435,True,8.755034894338174e-16
posthoc:C:b=1.0000000000000002,C-posthoc,,1.0000000000000002,fold_3,1.0623763218826567,ED2_APPLIED,,-24.59158471805368,step5_outside_pm10_escalate,ci_no_overlap_escalate,20.032177099851236,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.173583634441495,1.233061994222962,0.9608474724685959,0.978394168021057,0.9743796964628841,-24.591584718053696,step5_outside_pm10_escalate,ci_no_overlap_escalate,20.032177099851232,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.2467874649796367,1.309975866075885,1.0207816036914348,1.0394227975736534,1.0351579180453792,True,5.778747029982674e-16
posthoc:C:b=1.0000000000000002,C-posthoc,,1.0000000000000002,fold_4,1.0623763218826567,ED2_APPLIED,,-15.326001127773674,step5_outside_pm10_escalate,ci_no_overlap_escalate,12.382377989880032,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.0713868374768325,1.1171275239331673,0.9422480025131027,0.9542533057728766,0.9459696013131542,-15.326001127773667,step5_outside_pm10_escalate,ci_no_overlap_escalate,12.38237798988002,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.1382160077121297,1.1868098299499985,1.001021967211151,1.0137761171313555,1.0049757056558728,True,4.636191331556537e-16
posthoc:C:b=1.0000000000000002,C-posthoc,,1.0000000000000002,fold_5,1.0623763218826567,ED2_APPLIED,,-21.47164884502159,step5_outside_pm10_escalate,ci_no_overlap_escalate,19.351677255200084,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.148606690309726,1.1824536094064897,0.9502983623630172,0.9613930948131728,0.9674282648872008,-21.471648845021594,step5_outside_pm10_escalate,ci_no_overlap_escalate,19.351677255200094,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.2202525509410596,1.2562107163581389,1.009574478898335,1.0213612599510036,1.0277728817361855,True,1.6546068280285946e-16
posthoc:C:b=1.0000000000000002,C-posthoc,,1.0000000000000002,fold_6,1.0623763218826567,ED2_APPLIED,,-32.33745484389421,step5_outside_pm10_escalate,ci_no_overlap_escalate,29.76781418213454,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.2481115956451596,1.2906874037302853,0.9457210421766642,0.9566871040277076,0.9789919066088278,-32.33745484389421,step5_outside_pm10_escalate,ci_no_overlap_escalate,29.767814182134558,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.3259642062805994,1.3711957366752572,1.0047116423146782,1.0163617267695273,1.0400578208959765,True,0.0
posthoc:C:b=1.0000000000000002,C-posthoc,,1.0000000000000002,fold_7,1.0623763218826567,ED2_APPLIED,,-35.53979317533932,step5_outside_pm10_escalate,ci_no_overlap_escalate,32.07307184118183,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.2428222016508759,1.2941996306207453,0.9281429830959058,0.9378144885021676,0.9509775510716072,-35.53979317533931,step5_outside_pm10_escalate,ci_no_overlap_escalate,32.07307184118183,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.3203448793439638,1.3749270433607612,0.986037128562626,0.9963119069031986,1.0102960329004311,True,1.9992877624654782e-16
posthoc:C:b=1.0000000000000002,C-posthoc,,1.0000000000000002,pooled_oof,1.0623763218826567,NOT_APPLICABLE_FOR_ED2_INFERENCE,"ED2 App. D.2 is a rank-based order-statistic CI on distinct observations and has no row-balanced analogue; the pooled-OOF sample contains 20,988 unique rows twice, so the ED2 procedure is not applied there. No weighted variant was invented.",,,,,,,,,,,,,,,,,,,,,,,,
posthoc:C:b=1.0000000000000002,C-posthoc,,1.0000000000000002,heldout,1.0623763218826567,ED2_APPLIED,,-26.166623718966303,step5_outside_pm10_escalate,ci_no_overlap_escalate,23.445478945960474,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.1271006597659166,1.1704696558110004,0.8994507072619561,0.9096325454221507,0.9275481846415189,-26.166623718966314,step5_outside_pm10_escalate,ci_no_overlap_escalate,23.445478945960467,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.197405053313631,1.2434792478157506,0.9555551340957117,0.9663720778703437,0.985405228768393,True,4.073181603737506e-16
posthoc:C:b=1.0000000000000002,C-posthoc,,1.0000000000000002,forward_2025,1.0623763218826567,ED2_APPLIED,,-28.407155342585,step5_outside_pm10_escalate,ci_no_overlap_escalate,25.697704394305294,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.1621096472273593,1.2073857872672187,0.9059376703535383,0.9188972163110374,0.9464364099783898,-28.407155342585018,step5_outside_pm10_escalate,ci_no_overlap_escalate,25.69770439430528,reject_null,reject the null hypothesis and conclude there is statistical evidence that the level of vertical inequity present is outside of acceptable limits,1.2345977726457544,1.2826980717703445,0.9624467300851356,0.9762146448527326,1.0054716321286685,True,6.253202117486661e-16
